loyalty_id,store_id,state,upc,product_name,lot_code,purchase_date,quantity
5c5cfd31-0b8d-4bcb-9278-061c8af68388,MO-4888,MO,680261188425,"Great Value 2% Milk, Gallon",337807,2026-06-10,3
02a45cad-5c39-47e6-bb3d-44a8f190c3f5,LA-8708,LA,701993641404,Blue Bell Vanilla Ice Cream,L-7111,2026-05-11,2
f046520d-a154-49a0-8b46-8776b022880e,MO-8668,MO,680261188425,"Great Value 2% Milk, Gallon",250347,2026-04-30,1
69679fd6-bebb-48c5-a43e-e22bba02883d,TN-4531,TN,653374520407,"Land O'Lakes Butter, 1lb",L-6480,2026-06-05,1
1599c079-0817-48dc-9470-e1e44cd77d70,AL-4995,AL,875113329103,"Tyson Chicken Breast, Family Pack",L-4260,2026-06-29,2
dede6825-9423-4600-80aa-29529eb47506,TX-6972,TX,382652812974,"Chobani Greek Yogurt, 32oz",406635,2026-05-09,3
b1fa5a93-e4c2-41c3-ba41-6d46cc4d4b00,CA-5496,CA,610163406023,Folgers Classic Roast Coffee,406635,2026-07-24,2
9ebd4aa0-81d4-4ccf-a1d2-a11b2fcc78c8,MO-1703,MO,680261188425,"Great Value 2% Milk, Gallon",L-4532,2026-07-07,4
53f9a6df-3137-4c7f-b8ce-f290274bc870,MO-8881,MO,701993641404,Blue Bell Vanilla Ice Cream,L-4532,2026-05-30,4
a647a206-0245-4e55-8b7a-a5e75c3113eb,CA-4440,CA,808049347754,Nature Valley Granola Bars,192729,2026-05-27,2
17a1779c-47b2-494f-8f6d-d48825b32098,TN-3448,TN,875113329103,"Tyson Chicken Breast, Family Pack",337807,2026-07-06,2
47e5cfc0-cdef-4549-87f9-82477502fcee,NM-4041,NM,382652812974,"Chobani Greek Yogurt, 32oz",337807,2026-04-09,1
6b56a218-c46e-4ee0-863f-638f042e8136,NM-5736,NM,680261188425,"Great Value 2% Milk, Gallon",L-7111,2026-07-31,1
7057a2f5-03ce-41f3-a5a7-b971133e74cf,FL-4296,FL,701993641404,Blue Bell Vanilla Ice Cream,L-5740,2026-05-14,4
e5719932-e231-45d6-817f-e0e2b2899730,LA-5788,LA,889391736613,Wonder Bread Classic White,250347,2026-05-16,3
56c026b5-d110-401b-8138-2ff9c8c963ee,TN-9332,TN,875113329103,"Tyson Chicken Breast, Family Pack",406635,2026-05-27,4
a0ac386b-32a9-4f09-ae54-37235ed3b915,NM-8108,NM,382652812974,"Chobani Greek Yogurt, 32oz",L-1324,2026-05-23,3
dea8b3c6-ef90-450a-baca-c55f13c9682e,CA-8376,CA,889391736613,Wonder Bread Classic White,L-1324,2026-07-28,4
92c7ac96-9531-4bc5-9409-7297f684a1ca,GA-8795,GA,889391736613,Wonder Bread Classic White,250347,2026-05-17,1
5c3e17b8-60c1-4c54-aa5b-eeeeb39d4445,AL-1068,AL,610163406023,Folgers Classic Roast Coffee,L-1324,2026-07-08,4
be74caeb-f002-49b8-a223-fe669ce59a07,MO-6921,MO,808049347754,Nature Valley Granola Bars,406635,2026-04-08,3
5662139b-8ad8-430d-b02b-e25c4db0d551,GA-5541,GA,382652812974,"Chobani Greek Yogurt, 32oz",L-6480,2026-05-01,4
4b421917-f59f-4d1d-a664-1c5e34941bd4,OK-2018,OK,057642652279,"Brookshire's Large Grade A Eggs, Dozen",0840962,2026-07-27,4
6515fc76-06f4-43dd-a57e-afea246a9121,NM-7452,NM,382652812974,"Chobani Greek Yogurt, 32oz",406635,2026-04-11,1
070b6677-38e8-403e-b3fc-71573c8b7c6b,MS-4112,MS,057642652279,"Brookshire's Large Grade A Eggs, Dozen",P-1950,2026-07-28,3
b70274e3-e8e0-42e3-982c-e777c7796882,GA-8336,GA,701993641404,Blue Bell Vanilla Ice Cream,L-1324,2026-07-25,4
a8708ada-1c6f-4642-83cc-de5c3861fc00,OK-9744,OK,889391736613,Wonder Bread Classic White,L-7111,2026-05-27,4
36c1d2f4-a8c1-45ce-bc8a-cf14481a6a1c,LA-7366,LA,610163406023,Folgers Classic Roast Coffee,250347,2026-05-04,1
40f9881f-da0e-442c-8034-aa1c1cd02f70,MO-7965,MO,875113329103,"Tyson Chicken Breast, Family Pack",337807,2026-04-13,3
3475307b-7eba-41cb-a88f-16a80abc7816,FL-6386,FL,680261188425,"Great Value 2% Milk, Gallon",250347,2026-08-01,2
184379e0-c579-476c-9516-e58c69eb74b3,FL-1771,FL,610163406023,Folgers Classic Roast Coffee,L-5740,2026-06-10,4
dc9c7485-0996-4660-b4af-a4a5a10ee7f3,TX-4336,TX,889391736613,Wonder Bread Classic White,L-5740,2026-06-19,2
87eb65f4-8059-42ca-96a3-2755f6049029,OK-9856,OK,889391736613,Wonder Bread Classic White,L-5740,2026-06-04,4
a1bbdf7b-679a-4c6e-887c-d0b91db70ea5,MO-9867,MO,808049347754,Nature Valley Granola Bars,192729,2026-04-12,1
4849b34e-dbd9-4280-a6f7-37dc159475b0,FL-5253,FL,701993641404,Blue Bell Vanilla Ice Cream,250347,2026-06-08,4
34ca44a2-ffdc-414d-885c-aecbee57a285,AL-4291,AL,808049347754,Nature Valley Granola Bars,L-6480,2026-06-16,2
9f44c56f-c4d0-4b94-ab24-62f8197137e2,FL-6581,FL,808049347754,Nature Valley Granola Bars,406635,2026-06-12,1
a9c5c1b6-a2af-4092-8ebc-2f70ebd5e47e,TN-6345,TN,653374520407,"Land O'Lakes Butter, 1lb",L-6480,2026-04-15,2
ebf5a197-4c63-44c0-9c59-418c72526e59,NM-7227,NM,889391736613,Wonder Bread Classic White,L-1324,2026-04-22,4
5825cc6a-ab0e-4e4b-8383-b10ce068019e,MS-9975,MS,701993641404,Blue Bell Vanilla Ice Cream,L-6480,2026-04-14,3
a067c5aa-b58a-4fb9-9b53-5d329f367202,NM-8022,NM,875113329103,"Tyson Chicken Breast, Family Pack",L-5740,2026-05-25,4
0ad5cc2c-ef32-4681-b650-8e555193dfe6,MO-4704,MO,701993641404,Blue Bell Vanilla Ice Cream,L-6480,2026-06-18,4
f9d576af-9448-4f5c-852a-6b62454b7951,FL-1058,FL,875113329103,"Tyson Chicken Breast, Family Pack",192729,2026-07-29,3
6a848e74-a76f-4ad2-a422-526c9a1327cb,CA-3659,CA,875113329103,"Tyson Chicken Breast, Family Pack",L-1324,2026-04-06,2
870a489d-5c8f-496a-9ef5-cfd8d7665bf6,OK-8920,OK,680261188425,"Great Value 2% Milk, Gallon",406635,2026-05-22,1
f24635cb-55fa-4305-aaf7-b8b23938e908,AL-2930,AL,653374520407,"Land O'Lakes Butter, 1lb",406635,2026-05-16,3
7397ae2d-46bd-4fd5-9fd9-98924ed85b65,TN-3096,TN,610163406023,Folgers Classic Roast Coffee,L-4532,2026-07-09,1
eb56fa40-c683-4986-aa95-4e3f0111f89e,MS-9146,MS,701993641404,Blue Bell Vanilla Ice Cream,192729,2026-06-05,1
d80fa85a-6a98-4073-919e-9f9ae695c169,TX-1021,TX,382652812974,"Chobani Greek Yogurt, 32oz",L-4260,2026-07-20,2
57c8c9c2-150b-44b6-a07e-aeb14dc5e4a7,TN-7095,TN,808049347754,Nature Valley Granola Bars,L-7111,2026-04-29,4
dfca7ea6-8cec-436c-aa26-1040bc091165,AL-6286,AL,653374520407,"Land O'Lakes Butter, 1lb",L-6480,2026-07-22,4
6703d23b-7a6a-4b7c-aa40-81e2cbe0919e,CA-5849,CA,875113329103,"Tyson Chicken Breast, Family Pack",250347,2026-07-23,1
134bc041-a655-40eb-96e0-b624867029c1,LA-8033,LA,701993641404,Blue Bell Vanilla Ice Cream,406635,2026-07-07,4
939b1acd-1e9e-4f5d-bd71-4987ad088bc8,OK-7227,OK,701993641404,Blue Bell Vanilla Ice Cream,L-5740,2026-06-11,2
5af97e36-5787-47a3-bc6b-d68debdc653c,LA-3751,LA,875113329103,"Tyson Chicken Breast, Family Pack",337807,2026-07-04,1
bdbaf081-20d7-4470-bfbc-fe67a6be860c,CA-9299,CA,875113329103,"Tyson Chicken Breast, Family Pack",406635,2026-08-12,1
6f27952b-8572-4c1b-94e5-6f077b2a0e30,CA-4894,CA,889391736613,Wonder Bread Classic White,L-6480,2026-07-28,2
3962d4a9-b9aa-4401-9832-0a4987c55650,OK-3025,OK,808049347754,Nature Valley Granola Bars,L-4532,2026-07-12,3
489df2bb-809a-43b1-a78c-4fe24c2630f8,FL-4858,FL,680261188425,"Great Value 2% Milk, Gallon",L-4260,2026-08-10,2
8294843c-d7d5-4079-babe-934c1318e0b8,AR-5073,AR,889391736613,Wonder Bread Classic White,L-6480,2026-04-16,4
957ca745-b280-4327-a10d-c58e00f3a83e,LA-4887,LA,680261188425,"Great Value 2% Milk, Gallon",L-1324,2026-07-11,2
08758d25-4351-4a7c-9798-7f38504a0e78,GA-2711,GA,701993641404,Blue Bell Vanilla Ice Cream,L-1324,2026-07-02,3
4ce982c4-d6d9-46ea-a9e4-769bf528e537,GA-1638,GA,610163406023,Folgers Classic Roast Coffee,L-6480,2026-05-09,3
69402fd3-0337-436c-abdb-1936215341cb,TN-9619,TN,653374520407,"Land O'Lakes Butter, 1lb",L-4532,2026-04-09,3
7c91994a-822a-4574-8085-c2bc4f408865,NM-6712,NM,382652812974,"Chobani Greek Yogurt, 32oz",L-4532,2026-05-02,3
e44316ed-90f3-4a33-b9dc-1079d100cb49,CA-8598,CA,610163406023,Folgers Classic Roast Coffee,L-7111,2026-07-24,4
912a41c9-dae9-4c0d-81ed-1172f2fd41d9,AR-2235,AR,653374520407,"Land O'Lakes Butter, 1lb",L-4532,2026-06-03,2
08ae5c2f-7dbf-4add-8ddd-8a1f3d8dfca8,AL-3140,AL,808049347754,Nature Valley Granola Bars,L-4260,2026-07-02,2
a8c9bd34-9c19-463b-a832-3b6fed9cb307,NM-8174,NM,653374520407,"Land O'Lakes Butter, 1lb",L-6480,2026-04-14,1
3c01db72-4f20-417a-863c-3b54ae4b0c85,MO-7998,MO,701993641404,Blue Bell Vanilla Ice Cream,L-4532,2026-04-17,2
0303ee79-8630-42fb-88f4-c9021ad2e2d3,TX-3484,TX,889391736613,Wonder Bread Classic White,337807,2026-05-07,3
d1c6387a-ba95-4d59-8202-6e4dba84c151,OK-9148,OK,653374520407,"Land O'Lakes Butter, 1lb",250347,2026-07-14,3
c4eeefae-b0ae-4e3d-ad6a-9a7428178b9a,AL-9959,AL,875113329103,"Tyson Chicken Breast, Family Pack",L-4532,2026-08-11,4
3454907c-0744-4e56-8525-ba4eb7aced2d,FL-9977,FL,808049347754,Nature Valley Granola Bars,L-7111,2026-04-23,3
fd6f498c-3001-4555-9806-cbe06b71899b,CA-6572,CA,889391736613,Wonder Bread Classic White,L-4532,2026-07-04,1
c286d62e-2dd6-4d09-97d0-35e533f840d1,MS-3337,MS,653374520407,"Land O'Lakes Butter, 1lb",L-6480,2026-04-06,1
74df8371-b83f-44fb-a259-e08a8ace0fc8,MO-4822,MO,889391736613,Wonder Bread Classic White,250347,2026-07-24,1
eb74e0cd-13dc-436d-b03d-9bc17570b561,OK-9732,OK,701993641404,Blue Bell Vanilla Ice Cream,L-7111,2026-06-11,1
4c4f91a9-0016-485e-8637-035d21f09820,TN-2307,TN,382652812974,"Chobani Greek Yogurt, 32oz",406635,2026-07-18,2
d71f026b-daa2-4f6b-9a02-cfe70273bbe0,MO-5929,MO,875113329103,"Tyson Chicken Breast, Family Pack",406635,2026-05-02,1
b7d1f2ea-431a-4416-a2d7-8c3de227b439,TX-1024,TX,059533434211,"Kroger Large Grade A Eggs, Dozen",0840962,2026-07-18,1
d84f82d8-3963-406e-aa83-3df894ec51c0,GA-6078,GA,808049347754,Nature Valley Granola Bars,192729,2026-07-13,2
d9cb6212-6907-4ce3-916f-585cd0e2eff5,FL-2005,FL,653374520407,"Land O'Lakes Butter, 1lb",L-6480,2026-04-04,4
f831233e-305c-4645-84db-1ac0128701a2,FL-7360,FL,653374520407,"Land O'Lakes Butter, 1lb",192729,2026-06-13,3
43af8559-ea4c-45c8-b805-cb189f6753f2,TN-8533,TN,610163406023,Folgers Classic Roast Coffee,L-4260,2026-08-02,1
7892c1a1-4d08-46ef-b3f7-07a31ab20976,AL-2857,AL,653374520407,"Land O'Lakes Butter, 1lb",192729,2026-07-31,4
d67b291b-f1ba-45ad-8494-180775af7db4,LA-2422,LA,808049347754,Nature Valley Granola Bars,L-4532,2026-07-30,4
b50dfa6d-3cc1-4d14-8984-f7c17ad71ab1,CA-1745,CA,680261188425,"Great Value 2% Milk, Gallon",L-7111,2026-06-19,3
274ad723-b04c-4285-a2ad-908b433b5063,AR-7074,AR,889391736613,Wonder Bread Classic White,192729,2026-05-27,3
1ba64301-c7b6-4560-be50-113fcb5a0b02,AR-9704,AR,808049347754,Nature Valley Granola Bars,250347,2026-06-16,4
15c7f97b-c243-4347-bae5-717bb465391a,AR-4840,AR,889391736613,Wonder Bread Classic White,L-4532,2026-06-12,4
2970ad0c-3c1d-4679-9fe5-cd7f6319a6dd,OK-7599,OK,610163406023,Folgers Classic Roast Coffee,L-5740,2026-06-29,4
1487f65e-e032-4936-925f-98db920a4541,MO-2643,MO,701993641404,Blue Bell Vanilla Ice Cream,192729,2026-05-30,3
5f576bb4-ee37-419a-9387-f77291026981,TX-3276,TX,808049347754,Nature Valley Granola Bars,L-5740,2026-08-13,3
200a34ce-72e4-47a4-a3c7-65852d8c3205,LA-3717,LA,808049347754,Nature Valley Granola Bars,L-4260,2026-05-31,4
1a37e4b0-097c-4fb8-8d23-08801bf275b4,AL-7884,AL,610163406023,Folgers Classic Roast Coffee,L-4260,2026-07-22,2
c1a71600-5736-4df1-8bbe-c99495091769,GA-7927,GA,808049347754,Nature Valley Granola Bars,L-6480,2026-05-14,3
76179e90-0afa-4fef-b974-8433e244fc6e,CA-9605,CA,808049347754,Nature Valley Granola Bars,L-7111,2026-07-02,3
8a672569-630a-4df5-955b-b2aabde449a1,GA-8564,GA,701993641404,Blue Bell Vanilla Ice Cream,192729,2026-08-02,3
c6881361-8426-4775-b8aa-199963e8bbea,CA-8246,CA,610163406023,Folgers Classic Roast Coffee,L-4260,2026-05-23,2
1566ecc1-930b-4045-8218-50d46408d8f0,TX-8393,TX,859982493629,"Country Morning Large Grade A Eggs, Dozen",0840962,2026-07-17,3
c0b6a647-567e-47d0-88d8-e83e13d9a123,AR-7349,AR,680261188425,"Great Value 2% Milk, Gallon",406635,2026-06-06,1
44ff8125-e74d-49b6-a6c3-ba445aeee251,GA-4339,GA,680261188425,"Great Value 2% Milk, Gallon",L-4532,2026-07-03,4
4d96e02b-f4e1-48fe-a522-e46ea71ee153,LA-9160,LA,382652812974,"Chobani Greek Yogurt, 32oz",L-6480,2026-05-01,2
c2cc19c0-5531-4a5f-9a60-71dc48c0dcc0,MS-8890,MS,610163406023,Folgers Classic Roast Coffee,406635,2026-06-10,4
e9f9f3dc-45a6-4ef9-b01e-6d38f0bf4eb0,CA-4821,CA,889391736613,Wonder Bread Classic White,337807,2026-07-29,2
380276f7-f0e4-4d70-afc8-42c42d6b89bb,FL-3244,FL,808049347754,Nature Valley Granola Bars,L-7111,2026-04-13,2
3c4ee408-cfe7-4c6d-9255-b51961e57a15,OK-6786,OK,653374520407,"Land O'Lakes Butter, 1lb",L-4532,2026-08-13,4
8495add4-f7b5-4fa7-aed3-eb7fa8982e21,FL-5023,FL,875113329103,"Tyson Chicken Breast, Family Pack",406635,2026-07-26,2
fe0e7a81-1724-48c6-b59d-09ac72620c13,MS-5998,MS,653374520407,"Land O'Lakes Butter, 1lb",L-6480,2026-07-31,4
d78922d5-0f42-4fce-bbe2-5591e7976794,LA-5248,LA,653374520407,"Land O'Lakes Butter, 1lb",192729,2026-04-06,3
12ec4ed8-82e8-4302-8417-573aa5e2a58b,TX-2337,TX,059533434211,"Kroger Large Grade A Eggs, Dozen",0840962,2026-06-23,1
db9e4150-31a2-439a-926d-b724d71a49e8,OK-6741,OK,610163406023,Folgers Classic Roast Coffee,406635,2026-08-06,2
4b086e45-73db-46fe-b434-0cd791ca86ff,AL-3409,AL,808049347754,Nature Valley Granola Bars,L-5740,2026-07-01,2
bb8c75b2-69fe-4fd1-a694-e1f8bcd6fd62,NM-1831,NM,889391736613,Wonder Bread Classic White,192729,2026-04-22,2
373da656-d9a4-4fd8-b976-ece611d886c0,MO-8598,MO,610163406023,Folgers Classic Roast Coffee,L-4260,2026-05-22,1
973ca50a-23b9-4750-91bc-9d2b233e2a22,AL-8750,AL,382652812974,"Chobani Greek Yogurt, 32oz",L-4532,2026-05-22,1
dc2ac081-4a00-4eeb-85fc-5a73352db993,LA-5180,LA,653374520407,"Land O'Lakes Butter, 1lb",406635,2026-04-01,4
a614a553-c128-4474-a911-08f6a6d6478a,AR-7011,AR,701993641404,Blue Bell Vanilla Ice Cream,337807,2026-04-16,2
afbab96e-5c26-4cb8-9675-8be6086bb2f8,AL-8662,AL,610163406023,Folgers Classic Roast Coffee,192729,2026-07-25,1
3324a84d-b462-4507-9a3a-fbe895e7707c,TX-8362,TX,875113329103,"Tyson Chicken Breast, Family Pack",406635,2026-06-03,4
ae92e55c-b550-436e-858d-0147472b9966,AL-1060,AL,610163406023,Folgers Classic Roast Coffee,337807,2026-06-01,4
c6414d7b-39f5-4cf2-bc6f-9c3c5d701d4a,FL-2835,FL,808049347754,Nature Valley Granola Bars,L-1324,2026-04-03,1
a904279c-542c-4015-b6d7-df34e9637315,MO-9719,MO,382652812974,"Chobani Greek Yogurt, 32oz",250347,2026-07-14,4
98cf060d-6491-4b49-aca2-4ebf3dc13b22,AR-2828,AR,701993641404,Blue Bell Vanilla Ice Cream,L-7111,2026-05-05,4
48af2c1f-8555-40f9-8f02-90c681550819,TN-6863,TN,382652812974,"Chobani Greek Yogurt, 32oz",337807,2026-04-25,4
b728b2ce-7533-42af-a35e-527031d0213e,LA-3190,LA,875113329103,"Tyson Chicken Breast, Family Pack",L-4532,2026-07-03,1
cfe45294-9d75-4af2-97f2-78e7c5a02222,TX-2236,TX,653374520407,"Land O'Lakes Butter, 1lb",L-6480,2026-08-03,1
2a16e7c4-c530-4b16-981c-fe48116c8f38,OK-1945,OK,610163406023,Folgers Classic Roast Coffee,L-4532,2026-04-05,4
8b02d6ec-e03f-4c4a-af2e-468754e29d53,AR-2225,AR,610163406023,Folgers Classic Roast Coffee,337807,2026-06-09,2
ea9384e8-978f-42c9-b623-93f9146da125,TX-9333,TX,382652812974,"Chobani Greek Yogurt, 32oz",337807,2026-05-07,2
5d98377d-9633-45db-8963-cda29355b50d,MS-8045,MS,680261188425,"Great Value 2% Milk, Gallon",L-5740,2026-06-03,3
3f01f857-7327-4cbe-9334-9cd20586f6cb,TN-2233,TN,701993641404,Blue Bell Vanilla Ice Cream,192729,2026-05-18,2
c43d9ea1-5b7d-4752-8e27-fd5c272a96c7,TN-1385,TN,653374520407,"Land O'Lakes Butter, 1lb",L-6480,2026-08-09,2
1c215706-a553-4125-9339-044aa921a3e3,MS-3705,MS,680261188425,"Great Value 2% Milk, Gallon",L-5740,2026-04-30,1
4c362a59-3a0d-493c-8103-342fff1450ea,OK-4040,OK,875113329103,"Tyson Chicken Breast, Family Pack",337807,2026-05-05,3
d30d6e74-2139-49cc-9e29-3189c708dfbf,AR-7588,AR,889391736613,Wonder Bread Classic White,337807,2026-06-12,1
c50c9063-d911-488a-ae50-4b797090a524,AL-8607,AL,875113329103,"Tyson Chicken Breast, Family Pack",337807,2026-05-02,3
d4e015ea-bd34-43ab-9aaf-9bb8edeb85fd,TN-1592,TN,680261188425,"Great Value 2% Milk, Gallon",406635,2026-05-28,4
dee98e2a-1480-4619-9bc6-1a0a97bc4b00,NM-9887,NM,889391736613,Wonder Bread Classic White,337807,2026-06-07,2
064e80e5-7187-4b08-afa1-451b4be9c54f,MO-1062,MO,680261188425,"Great Value 2% Milk, Gallon",192729,2026-07-06,1
19602b45-4535-4120-8cf4-dcd9460b7a49,OK-6874,OK,653374520407,"Land O'Lakes Butter, 1lb",L-6480,2026-05-14,4
b36f88c5-c378-4730-a053-ca9ed58ad718,NM-7848,NM,701993641404,Blue Bell Vanilla Ice Cream,L-4260,2026-05-16,2
4bde5bc2-fd97-4af9-9434-23b04d40c244,CA-8598,CA,875113329103,"Tyson Chicken Breast, Family Pack",337807,2026-05-25,4
5db650fc-e224-4093-99f2-74539323a248,FL-8976,FL,680261188425,"Great Value 2% Milk, Gallon",L-6480,2026-04-21,1
82bfa0cc-fa5e-435a-8f81-7b972c788659,GA-8912,GA,680261188425,"Great Value 2% Milk, Gallon",192729,2026-08-05,1
31ada2e1-b54c-48a1-8d2f-711d943b4a2d,TX-7689,TX,875113329103,"Tyson Chicken Breast, Family Pack",337807,2026-08-06,1
23905f69-74e4-49a7-ae81-8b83a5c13392,FL-3207,FL,701993641404,Blue Bell Vanilla Ice Cream,L-1324,2026-04-05,4
34dc9bf1-2d55-4a5f-8917-9b466aa966ba,AR-9744,AR,875113329103,"Tyson Chicken Breast, Family Pack",L-5740,2026-06-01,4
e211a712-962f-44a8-9a47-af8f7e653803,AR-1668,AR,859982493629,"Country Morning Large Grade A Eggs, Dozen",0840962,2026-07-21,4
0026c3d9-e560-4f67-9bca-b1df2c48e40b,AL-2456,AL,701993641404,Blue Bell Vanilla Ice Cream,L-6480,2026-08-15,3
825df30e-2e49-4d36-9f06-6e1957ad3ca1,TX-7442,TX,808049347754,Nature Valley Granola Bars,192729,2026-05-14,3
c3a36d2b-4f09-4e64-90d8-90622095a530,OK-4270,OK,610163406023,Folgers Classic Roast Coffee,192729,2026-06-02,1
5f987195-5ee8-4d77-bec1-2da748554356,CA-4813,CA,701993641404,Blue Bell Vanilla Ice Cream,L-7111,2026-07-02,4
74a6059b-03ed-462a-add4-3972827b89d2,TN-1732,TN,889391736613,Wonder Bread Classic White,406635,2026-06-05,2
7813ab76-c3cf-4e0f-84c2-1cc9ed68ddab,AR-7520,AR,653374520407,"Land O'Lakes Butter, 1lb",L-6480,2026-07-01,3
cf909df9-5b58-4103-a2db-0f95db77dad6,OK-5153,OK,808049347754,Nature Valley Granola Bars,192729,2026-06-29,3
99d197f0-3e3c-48c0-b668-f0050ef306e7,AL-4031,AL,610163406023,Folgers Classic Roast Coffee,337807,2026-08-05,2
928c29e2-b4d8-4503-9aee-b30422b03274,TN-6757,TN,653374520407,"Land O'Lakes Butter, 1lb",250347,2026-07-04,2
35da73ca-dd14-43a4-92f8-1b9a01243aa5,NM-6234,NM,875113329103,"Tyson Chicken Breast, Family Pack",L-7111,2026-06-09,3
6656e7ad-6d79-4545-9064-4c41c40837c5,AL-8058,AL,701993641404,Blue Bell Vanilla Ice Cream,L-4532,2026-08-13,1
da8806be-9f83-4630-ba97-7391e102d698,OK-2461,OK,680261188425,"Great Value 2% Milk, Gallon",L-6480,2026-05-07,1
e85e3749-8c3e-45f1-8cac-f73bc8a30eeb,MO-3628,MO,701993641404,Blue Bell Vanilla Ice Cream,337807,2026-06-29,2
000d3d1b-055e-4347-8b5c-909f6d581307,OK-4118,OK,653374520407,"Land O'Lakes Butter, 1lb",406635,2026-06-05,1
6c0decf9-87c1-4231-b9c7-ac61ef620927,AR-3502,AR,382652812974,"Chobani Greek Yogurt, 32oz",L-1324,2026-06-21,1
bc983a57-dfdc-40e5-a47a-5d91d221dbee,AR-2619,AR,889391736613,Wonder Bread Classic White,L-1324,2026-08-05,1
9d7a2a82-0b8a-4c67-959b-4d65a1cfe84c,MO-3573,MO,701993641404,Blue Bell Vanilla Ice Cream,L-5740,2026-05-31,2
95779012-8dc7-440a-a198-6edcf058ab51,TX-3918,TX,701993641404,Blue Bell Vanilla Ice Cream,337807,2026-05-16,4
8a2adfec-b578-4a03-b87e-2aeda2d59038,CA-5114,CA,653374520407,"Land O'Lakes Butter, 1lb",250347,2026-06-08,2
6a361603-49c1-4538-80ba-7cde3496d10e,NM-5895,NM,808049347754,Nature Valley Granola Bars,L-4260,2026-07-17,1
b3b20fca-a21c-4f7e-af8e-e6dc042c7b02,AR-5919,AR,701993641404,Blue Bell Vanilla Ice Cream,406635,2026-06-26,1
e59f79d5-5eee-404c-aadd-032d837d33be,MO-5537,MO,382652812974,"Chobani Greek Yogurt, 32oz",L-4532,2026-04-16,4
377cb9c6-8162-4f49-bbb9-4647355cd62f,NM-2571,NM,653374520407,"Land O'Lakes Butter, 1lb",337807,2026-08-08,1
fd6bc325-491f-4ebe-b62a-f0d7c6d1a1f4,MS-6712,MS,382652812974,"Chobani Greek Yogurt, 32oz",250347,2026-05-20,4
4306bc07-b40c-44ce-b86c-0f7c3880a0a3,MO-3272,MO,889391736613,Wonder Bread Classic White,L-1324,2026-05-23,4
53859b83-a073-4c08-b60b-09c3584cb4e5,OK-1631,OK,889391736613,Wonder Bread Classic White,250347,2026-06-24,1
c54a97e1-8e4f-47a2-afa5-df961d8b2896,TX-3811,TX,701993641404,Blue Bell Vanilla Ice Cream,L-6480,2026-04-19,3
a9c187a2-dbd0-4595-8da7-93d51f2727c0,GA-2512,GA,889391736613,Wonder Bread Classic White,250347,2026-05-21,1
8d4620ef-62ac-4722-89d4-b9777c55fe42,FL-7455,FL,889391736613,Wonder Bread Classic White,L-1324,2026-05-29,4
90764e66-b249-45e5-a5bb-f963e1ba73d7,LA-8810,LA,680261188425,"Great Value 2% Milk, Gallon",L-1324,2026-07-10,4
d1abf61e-db2c-4a7c-8204-7b8eae33e839,MO-5892,MO,653374520407,"Land O'Lakes Butter, 1lb",L-4532,2026-07-27,1
d0a19041-3a61-4b94-88f2-a8e03e34b15a,FL-9646,FL,889391736613,Wonder Bread Classic White,L-1324,2026-05-08,4
19bfeaf1-fc69-4be3-9ee0-99f81d46c290,TX-2937,TX,808049347754,Nature Valley Granola Bars,L-5740,2026-06-25,3
2ed30af2-e52e-43dc-957e-2c44ed982025,MO-5421,MO,889391736613,Wonder Bread Classic White,L-4260,2026-07-01,4
5f4574f3-3701-48cf-938c-fd9e97998ee8,TX-1475,TX,889391736613,Wonder Bread Classic White,L-6480,2026-06-22,1
ebbe2b81-67a2-4352-a10a-9f6a16b072ca,FL-5472,FL,382652812974,"Chobani Greek Yogurt, 32oz",L-6480,2026-05-19,2
d7140e14-eae9-4fa3-a28e-104ac5d73169,OK-7996,OK,382652812974,"Chobani Greek Yogurt, 32oz",192729,2026-06-14,4
92ed8a82-6b50-4b64-8ce8-614e2e7b8b72,MO-8045,MO,889391736613,Wonder Bread Classic White,406635,2026-04-16,2
4234f27f-0c8d-4c7c-8606-3ea27b008c7a,CA-4867,CA,875113329103,"Tyson Chicken Breast, Family Pack",250347,2026-05-25,2
c2fbc952-acea-47ff-a285-936379a32437,MO-9123,MO,701993641404,Blue Bell Vanilla Ice Cream,L-5740,2026-04-21,4
0c71f8a1-474e-440a-82d0-54b85a119921,FL-1946,FL,382652812974,"Chobani Greek Yogurt, 32oz",406635,2026-07-17,3
1435fe39-76a0-414d-a551-bb5550bef0a6,GA-7809,GA,701993641404,Blue Bell Vanilla Ice Cream,L-1324,2026-07-21,1
222fa1c1-f025-417d-b585-0310ab4741dc,CA-2546,CA,889391736613,Wonder Bread Classic White,L-5740,2026-05-30,3
bdf8274a-f0cc-4855-ae76-f11eed71b4d6,MS-1417,MS,382652812974,"Chobani Greek Yogurt, 32oz",L-5740,2026-04-10,4
f92b535d-b8f9-4745-bb34-d6387c4528ef,TX-9702,TX,889391736613,Wonder Bread Classic White,250347,2026-05-21,4
dcb73ba0-6acd-4304-903b-470322a06df8,LA-2329,LA,382652812974,"Chobani Greek Yogurt, 32oz",L-4532,2026-04-23,2
5960a557-27af-4367-93d2-cf924c70b13f,TN-4477,TN,653374520407,"Land O'Lakes Butter, 1lb",L-7111,2026-04-11,4
951488a6-73a6-4009-bab5-3bd6433ec745,MS-7315,MS,875113329103,"Tyson Chicken Breast, Family Pack",L-4260,2026-06-03,4
